STATE,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,MONTH,YEAR,HOUR,MINUTE,RUR_URB,FUNC_SYS,HARM_EV,MAN_COLL,SCH_BUS,MAKE,MAK_MOD,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,DRINKING,ALC_DET,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DRUG_DET,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,DOA,DEATH_DA,DEATH_MO,DEATH_YR,DEATH_HR,DEATH_MN,DEATH_TM,LAG_HRS,LAG_MINS,P_SF1,P_SF2,P_SF3,WORK_INJ,HISPANIC,RACE,LOCATION,FIPS,LATITUDE,LONGITUD,TEMP_F
45,450375,1,0,1,1,19,5,7,2011,8,36,,,9,0,0,,,,,,,,,,,54,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,1,0,600,606,0,0,7,5,7,2011,8,36,836,0,0,0,0,0,0,7,1,20,45019,32.77558333,-79.95823889,82.4
45,450404,1,0,1,1,51,23,7,2011,2,8,,,9,0,0,,,,,,,,,,,46,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,603,0,0,0,7,23,7,2011,2,8,208,0,0,0,0,0,0,7,1,11,45051,33.7167,-78.94148889,82.4
45,450414,1,0,1,1,91,29,7,2011,18,30,,,9,0,0,,,,,,,,,,,49,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,29,7,2011,99,99,9999,999,99,0,0,0,0,7,2,11,45091,34.97642222,-81.07918611,93.9
45,450455,1,0,1,1,13,18,8,2011,20,6,,,9,0,0,,,,,,,,,,,31,1,6,4,0,96,8,97,8,0,0,1,9,2,1,21,8,8,2,1,0,0,606,0,0,5,0,18,8,2011,23,58,2358,3,52,0,0,0,0,7,2,11,45013,32.40018333,-80.62295556,77.0
45,450486,1,0,1,1,11,5,8,2011,21,30,,,9,0,0,,,,,,,,,,,15,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,5,8,2011,21,30,2130,0,0,0,0,0,0,7,2,11,45011,33.45396667,-81.35324444,75.2
45,450531,1,0,1,1,83,21,9,2011,16,26,,,9,0,0,,,,,,,,,,,48,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,21,9,2011,16,26,1626,0,0,0,0,0,0,7,1,20,45083,34.90412778,-81.82016389,73.4
45,450632,1,0,1,1,83,3,11,2011,19,15,,,9,0,0,,,,,,,,,,,51,1,6,4,0,96,8,97,8,0,0,1,9,2,1,25,8,8,2,1,0,0,1,0,0,3,0,3,11,2011,99,99,9999,999,99,0,0,0,0,7,1,11,45083,34.96696944,-81.94917222,59.0
46,460020,1,0,1,1,99,8,5,2011,19,23,,,9,0,0,,,,,,,,,,,23,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,5,0,9,5,2011,18,20,1820,22,57,0,0,0,0,7,1,2,46099,43.54663333,-96.71415833,75.0
47,470210,1,0,1,1,165,7,4,2011,17,43,,,7,0,0,,,,,,,,,,,34,1,6,4,0,96,8,97,8,0,0,1,1,2,1,20,1,1,2,1,0,0,1,0,0,1,8,7,4,2011,99,99,9999,999,99,0,0,0,0,7,1,20,47165,36.55085556,-86.50690556,73.9
47,470252,1,0,1,1,65,26,4,2011,22,22,,,9,0,0,,,,,,,,,,,24,1,6,4,0,96,8,97,8,0,0,0,5,0,0,96,0,7,0,0,0,0,0,0,0,5,0,27,4,2011,99,99,9999,999,99,0,0,0,0,7,1,1,47065,34.99906667,-85.28253056,71.1
47,470445,1,0,1,1,29,12,7,2011,21,15,,,9,0,0,,,,,,,,,,,21,2,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,12,7,2011,99,99,9999,999,99,0,0,0,0,7,1,11,47029,35.87506111,-83.21470833,-9999
47,470538,1,0,1,1,157,11,8,2011,23,0,,,9,0,0,,,,,,,,,,,37,1,6,4,0,96,8,97,8,0,0,9,9,0,0,96,9,8,0,0,0,0,0,0,0,5,0,12,8,2011,99,99,9999,999,99,0,0,0,0,7,1,99,47157,35.13076389,-89.98926111,80.1
47,470648,3,0,1,3,179,6,9,2011,21,36,,,9,0,0,,,,,,,,,,,35,1,6,4,0,96,8,97,8,0,0,9,9,2,1,24,9,8,2,1,2,0,996,996,0,5,8,6,9,2011,21,99,2199,999,99,0,0,0,0,7,1,10,47179,36.41903889,-82.43375556,68.0
48,480078,1,0,1,1,201,17,1,2011,5,30,,,9,0,0,,,,,,,,,,,28,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,1,1,2,1,0,0,603,0,0,0,7,17,1,2011,6,5,605,0,35,0,0,0,0,1,1,11,48201,29.89165278,-95.26571667,51.1
48,480195,1,0,1,1,201,7,2,2011,16,15,,,9,0,0,,,,,,,,,,,67,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,20,2,2011,21,22,2122,317,7,0,0,0,0,7,2,3,48201,29.72248889,-95.37755833,53.6
48,480283,1,0,1,1,201,28,2,2011,20,5,,,9,0,0,,,,,,,,,,,18,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,1,0,1,3,2011,21,11,2111,25,6,0,0,0,0,6,1,11,48201,29.85671111,-95.15426111,59.0
48,480362,1,0,1,1,201,24,2,2011,19,50,,,9,0,0,,,,,,,,,,,13,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,24,2,2011,19,50,1950,0,0,0,0,0,0,7,2,11,48201,29.83096944,-95.66503889,71.6
48,480365,2,0,1,1,423,25,2,2011,17,15,,,9,0,0,,,,,,,,,,,19,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,25,2,2011,17,35,1735,0,20,0,0,0,0,7,2,11,48423,32.37252222,-95.19095833,57.0
48,480370,1,0,1,1,361,2,3,2011,19,41,,,9,0,0,,,,,,,,,,,28,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,2,3,2011,19,41,1941,0,0,0,0,0,0,99,1,11,48361,30.14683889,-93.88799722,61.0
48,480441,1,0,1,1,187,25,3,2011,14,27,,,9,0,0,,,,,,,,,,,51,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,25,3,2011,14,27,1427,0,0,0,0,0,0,99,1,23,48187,29.55333611,-98.26723333,81.3
48,480531,2,0,1,1,201,14,3,2011,0,28,,,9,0,0,,,,,,,,,,,35,1,6,4,0,96,8,97,8,0,0,1,1,2,1,30,1,1,2,1,0,0,295,0,0,0,7,14,3,2011,0,28,28,0,0,0,0,0,0,6,1,11,48201,29.71231389,-95.31085833,68.0
48,480573,1,0,1,1,287,29,3,2011,23,12,,,9,0,0,,,,,,,,,,,56,2,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,7,4,2011,18,56,1856,211,44,0,0,0,0,6,1,11,48287,30.17769167,-96.90444167,53.6
48,480575,1,0,1,1,215,30,3,2011,17,47,,,9,0,0,,,,,,,,,,,6,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,1,4,2011,10,51,1051,41,4,0,0,0,0,6,1,11,48215,26.36473611,-98.08187778,73.0
48,480670,1,0,1,1,61,16,4,2011,2,9,,,9,0,0,,,,,,,,,,,57,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,16,4,2011,15,51,1551,13,42,0,0,0,0,6,1,3,48061,26.20219444,-97.68683333,59.0
48,480718,1,0,1,1,453,23,4,2011,23,44,,,9,0,0,,,,,,,,,,,24,1,6,4,0,96,8,97,8,0,0,8,9,2,1,6,8,8,2,1,1,0,606,695,0,5,0,24,4,2011,17,5,1705,17,21,0,0,0,0,99,1,11,48453,30.23903889,-97.78876944,73.9
48,480763,1,0,1,1,201,11,4,2011,6,2,,,9,0,0,,,,,,,,,,,30,2,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,11,4,2011,6,51,651,0,49,0,0,0,0,7,2,11,48201,29.85704722,-95.6072,70.0
48,480848,1,0,1,1,85,1,5,2011,2,53,,,9,0,0,,,,,,,,,,,27,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,1,5,2011,2,53,253,0,0,0,0,0,0,6,1,11,48085,33.00555,-96.54945,68.0
48,480861,1,0,1,1,201,4,5,2011,19,20,,,9,0,0,,,,,,,,,,,51,1,6,4,0,96,8,97,8,0,0,1,1,2,1,25,8,8,0,0,0,0,0,0,0,0,7,4,5,2011,19,25,1925,0,5,0,0,0,0,7,2,11,48201,29.81335278,-95.32097222,71.6
48,480926,1,0,1,1,113,18,5,2011,19,42,,,9,0,0,,,,,,,,,,,8,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,18,5,2011,20,50,2050,1,8,0,0,0,0,7,2,3,48113,32.69500278,-97.00848611,
48,481033,1,0,1,1,249,25,5,2011,17,36,,,9,0,0,,,,,,,,,,,22,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,1,0,27,5,2011,13,50,1350,44,14,0,0,0,0,6,1,11,48249,27.69755,-98.05469444,93.9
48,481076,1,0,1,1,71,4,6,2011,21,18,,,9,0,0,,,,,,,,,,,50,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,4,6,2011,22,34,2234,1,16,0,0,0,0,99,1,11,48071,29.82863889,-94.64643056,80.6
48,481156,1,0,1,1,27,17,6,2011,11,29,,,9,0,0,,,,,,,,,,,65,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,17,6,2011,12,12,1212,0,43,0,0,0,0,99,1,11,48027,30.98364444,-97.59798889,91.4
48,481314,2,0,1,1,113,4,7,2011,15,20,,,9,0,0,,,,,,,,,,,11,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,5,7,2011,16,42,1642,25,22,0,0,0,0,6,1,2,48113,32.85728056,-96.68316389,100.9
48,481488,1,0,1,1,183,22,7,2011,17,17,,,9,0,0,,,,,,,,,,,31,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,6,8,2011,21,14,2114,363,57,0,0,0,0,99,1,13,48183,32.43488889,-94.94268889,100.0
48,481554,1,0,1,1,201,11,7,2011,7,5,,,9,0,0,,,,,,,,,,,53,2,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,11,7,2011,19,43,1943,12,38,0,0,0,0,99,1,1,48201,29.67798056,-95.60278611,81.0
48,481707,1,0,1,1,439,27,7,2011,7,40,,,9,0,0,,,,,,,,,,,55,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,28,7,2011,23,45,2345,40,5,0,0,0,0,99,1,11,48439,32.81474167,-97.13291389,86.0
48,481892,1,0,1,1,55,6,9,2011,7,0,,,9,0,0,,,,,,,,,,,56,1,6,4,0,96,8,97,8,0,0,1,1,2,1,6,8,8,2,1,0,0,1,0,0,0,7,6,9,2011,7,53,753,0,53,68,0,0,0,99,1,11,48055,29.83577778,-97.64691944,60.8
48,481914,1,0,1,1,61,13,9,2011,9,12,,,9,0,0,,,,,,,,,,,73,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,22,9,2011,12,45,1245,219,33,0,0,0,0,6,1,11,48061,26.22661111,-97.71320833,87.1
48,481922,1,0,1,1,411,16,9,2011,17,48,,,9,0,0,,,,,,,,,,,42,1,6,4,0,96,8,97,8,0,0,1,1,2,1,5,0,1,2,1,0,0,1,0,0,5,0,16,9,2011,18,47,1847,0,59,0,0,0,0,6,1,3,48411,31.19510833,-98.69984167,91.4
48,481977,1,0,1,1,39,7,9,2011,7,43,,,9,0,0,,,,,,,,,,,85,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,7,9,2011,8,43,843,1,0,0,0,0,0,7,2,11,48039,29.14426667,-95.64682778,66.0
48,482135,1,0,1,1,309,27,9,2011,6,45,,,9,0,0,,,,,,,,,,,34,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,27,9,2011,6,56,656,0,11,0,0,0,0,99,1,11,48309,31.58743889,-97.10283611,
48,482158,1,0,1,1,39,29,10,2011,10,43,,,9,0,0,,,,,,,,,,,23,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,1,0,29,10,2011,11,32,1132,0,49,0,0,0,0,99,1,11,48039,29.39555556,-95.27148889,61.0
48,482179,1,0,1,1,437,16,10,2011,15,47,,,9,0,0,,,,,,,,,,,20,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,1,0,16,10,2011,19,8,1908,3,21,0,0,0,0,99,1,11,48437,34.40726944,-101.75882778,89.6
48,482219,1,0,1,1,29,4,10,2011,8,3,,,9,0,0,,,,,,,,,,,59,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,1,0,4,10,2011,9,29,929,1,26,0,0,0,0,99,1,11,48029,29.20601944,-98.33508056,68.0
48,482325,5,0,1,1,439,23,10,2011,18,30,,,9,0,0,,,,,,,,,,,52,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,23,10,2011,18,43,1843,0,13,0,0,0,0,99,1,11,48439,32.74823056,-97.30346667,68.0
48,482329,1,0,1,1,113,26,10,2011,13,35,,,9,0,0,,,,,,,,,,,33,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,1,0,18,11,2011,8,0,800,546,25,0,0,0,0,6,1,11,48113,32.60903611,-96.942625,82.9
48,482349,1,0,1,1,201,2,11,2011,9,59,,,9,0,0,,,,,,,,,,,16,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,1,1,2,1,1,0,600,605,0,5,0,2,11,2011,11,53,1153,1,54,0,0,0,0,7,2,11,48201,29.95070556,-95.38885278,68.0
48,482384,1,0,1,1,351,19,11,2011,14,35,,,9,0,0,,,,,,,,,,,12,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,19,11,2011,15,5,1505,0,30,0,0,0,0,7,2,11,48351,30.98936389,-93.76315556,77.4
48,482422,1,0,1,1,167,20,11,2011,14,1,,,9,0,0,,,,,,,,,,,50,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,606,0,0,5,0,20,11,2011,17,18,1718,3,17,0,0,0,0,99,1,11,48167,29.48198333,-94.98527778,80.6
48,482528,1,0,1,1,215,8,11,2011,19,3,,,9,0,0,,,,,,,,,,,20,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,8,11,2011,20,0,2000,0,57,0,0,0,0,99,1,11,48215,26.15906111,-98.02203056,78.8
48,482528,1,0,2,1,215,8,11,2011,19,3,,,9,0,0,,,,,,,,,,,21,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,0,8,11,2011,20,41,2041,1,38,0,0,0,0,99,1,11,48215,26.15906111,-98.02203056,78.8
48,482706,1,0,1,1,21,12,12,2011,19,42,,,9,0,0,,,,,,,,,,,50,1,6,4,0,96,8,97,8,0,0,1,5,0,0,96,8,8,0,0,0,0,0,0,0,5,0,12,12,2011,21,14,2114,1,32,0,0,0,0,99,1,11,48021,30.01253056,-97.13738889,62.6
48,482712,1,0,1,1,245,3,8,2011,17,1,,,9,0,0,,,,,,,,,,,49,2,6,4,0,96,8,97,8,0,0,8,9,2,1,2,8,8,2,1,0,0,996,0,0,5,0,3,8,2011,18,26,1826,1,25,0,0,0,9,99,1,11,48245,30.07927222,-94.10649167,95.0
48,482717,1,0,1,1,201,22,11,2011,18,0,,,9,0,0,,,,,,,,,,,67,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,1,0,402,407,0,5,0,22,11,2011,19,40,1940,1,40,0,0,0,0,6,1,2,48201,29.77362222,-95.38275278,59.0
48,482755,1,0,1,1,339,16,12,2011,1,55,,,9,0,0,,,,,,,,,,,60,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,18,12,2011,7,45,745,53,50,0,0,0,9,99,1,11,48339,30.12774722,-95.44286111,60.1
48,482782,1,0,1,1,113,28,9,2011,23,15,,,9,0,0,,,,,,,,,,,22,2,6,4,0,96,8,97,8,0,0,8,9,2,1,1,8,8,2,1,1,0,151,348,0,5,0,29,9,2011,3,19,319,4,4,0,0,0,0,99,1,11,48113,32.5962,-96.93935278,73.0
48,482838,1,0,1,1,245,4,10,2011,16,52,,,9,0,0,,,,,,,,,,,35,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,1,1,300,606,996,0,7,4,10,2011,16,54,1654,0,2,0,0,0,0,99,1,11,48245,30.06221667,-94.09018889,82.4
48,482839,1,0,1,1,39,19,12,2011,22,15,,,9,0,0,,,,,,,,,,,57,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,23,12,2011,0,19,19,74,4,0,0,0,9,99,1,11,48039,29.56103611,-95.29616944,69.8
49,490057,1,0,1,1,53,25,6,2011,13,30,,,9,0,0,,,,,,,,,,,12,2,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,25,6,2011,14,30,1430,1,0,0,0,0,0,7,1,13,49053,37.13320278,-113.66257778,84.9
49,490080,1,0,1,1,13,22,6,2011,15,4,,,9,0,0,,,,,,,,,,,4,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,22,6,2011,15,4,1504,0,0,0,0,0,0,7,1,11,49013,40.43511944,-110.03316944,82.0
49,490129,1,0,1,1,15,6,8,2011,18,18,,,9,0,0,,,,,,,,,,,6,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,6,8,2011,18,18,1818,0,0,82,0,0,0,7,1,11,49015,39.345125,-110.90414167,88.0
49,490135,1,0,1,1,35,7,6,2011,22,26,,,9,0,0,,,,,,,,,,,24,2,6,4,0,96,8,97,8,0,0,8,9,2,1,16,8,8,2,1,0,0,1,0,0,0,7,7,6,2011,22,26,2226,0,0,0,0,0,0,7,1,98,49035,40.75300556,-111.8711,57.0
49,490172,1,0,1,1,11,25,9,2011,9,14,,,9,0,0,,,,,,,,,,,70,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,25,9,2011,9,15,915,0,1,0,0,0,0,7,1,13,49011,41.10721111,-111.91823056,61.7
51,510083,1,0,1,1,95,23,2,2011,2,31,,,9,0,0,,,,,,,,,,,31,1,6,4,0,96,8,97,8,0,0,1,9,2,4,22,9,8,2,1,0,0,1,0,0,0,7,23,2,2011,22,25,2225,19,54,0,0,0,0,7,1,13,51095,37.25763889,-76.73645,30.2
51,510249,1,0,1,1,13,8,5,2011,14,56,,,9,0,0,,,,,,,,,,,44,1,6,4,0,96,8,97,8,0,0,9,9,9,99,99,8,8,9,9,0,0,999,0,0,5,0,8,5,2011,15,37,1537,0,41,0,0,0,9,99,99,3,51013,38.84803056,-77.09741667,70.0
51,510379,1,0,1,1,107,6,7,2011,23,37,,,9,0,0,,,,,,,,,,,28,1,6,4,0,96,8,97,8,0,0,1,9,2,1,16,8,8,2,1,0,0,1,0,0,5,0,7,7,2011,0,21,21,0,44,0,0,0,0,7,1,3,51107,38.91648056,-77.48597222,73.9
51,510455,1,0,1,1,85,25,8,2011,18,31,,,9,0,0,,,,,,,,,,,38,1,6,4,0,96,8,97,8,0,0,0,9,2,4,0,0,8,2,1,0,0,1,0,0,5,0,29,8,2011,4,42,442,82,11,0,0,0,0,7,1,11,51085,37.72626111,-77.67428333,71.6
51,510458,1,0,1,1,33,11,8,2011,12,25,,,9,0,0,,,,,,,,,,,59,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,2,1,0,0,1,0,0,0,7,11,8,2011,12,34,1234,0,9,0,0,0,0,7,2,2,51033,38.06126944,-77.51867222,84.2
51,510576,1,0,1,1,760,21,10,2011,20,54,,,9,0,0,,,,,,,,,,,24,1,6,4,0,96,8,97,8,0,0,9,9,0,0,96,0,8,0,0,0,0,0,0,0,5,0,21,10,2011,22,1,2201,1,7,0,0,0,0,1,1,11,51760,37.48945556,-77.49330833,-9999
53,530129,1,0,1,1,71,21,5,2011,10,32,,,9,0,0,,,,,,,,,,,61,2,6,4,0,96,8,97,8,0,0,9,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,21,5,2011,10,32,1032,0,0,0,0,0,0,7,1,11,53071,46.12460833,-118.27990278,64.9
53,530177,1,0,1,1,45,21,6,2011,15,55,,,9,0,0,,,,,,,,,,,14,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,8,8,2,1,0,0,1,0,0,1,0,22,6,2011,8,25,825,16,30,0,0,0,0,7,1,11,53045,47.31843333,-122.92053333,75.9
53,530179,1,0,1,1,63,23,6,2011,4,38,,,9,0,0,,,,,,,,,,,66,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,6,7,2011,12,2,1202,319,24,0,0,0,0,7,1,1,53063,47.69313333,-117.41111389,62.6
53,530212,1,0,1,1,33,22,7,2011,15,45,,,9,0,0,,,,,,,,,,,49,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,22,7,2011,15,45,1545,0,0,0,0,0,0,7,1,20,53033,47.70127778,-122.22776111,70.0
53,530222,1,0,1,1,33,28,7,2011,15,44,,,9,0,0,,,,,,,,,,,44,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,8,8,2,2,0,0,1,0,0,5,0,28,7,2011,16,15,1615,0,31,0,0,0,0,7,68,3,53033,47.62082778,-122.34238333,73.9
53,530277,1,0,1,1,25,2,9,2011,15,25,,,9,0,0,,,,,,,,,,,65,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,2,9,2011,17,17,1717,1,52,0,0,0,0,7,3,11,53025,46.848925,-119.94175556,80.1
53,530285,1,0,1,1,9,11,9,2011,14,0,,,9,0,0,,,,,,,,,,,65,2,6,4,0,96,8,97,8,0,0,9,9,2,1,0,8,8,2,2,0,0,1,0,0,5,0,11,9,2011,15,0,1500,1,0,0,0,0,0,7,1,3,53009,48.11402222,-123.56677778,80.1
53,530313,1,0,1,1,77,26,9,2011,9,13,,,9,0,0,,,,,,,,,,,48,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,8,8,2,2,0,0,1,0,0,5,0,26,9,2011,10,42,1042,1,29,0,0,0,0,1,1,11,53077,46.57066389,-120.52491111,53.1
53,530387,1,0,1,1,33,8,12,2011,2,47,,,9,0,0,,,,,,,,,,,36,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,8,8,2,2,0,0,1,0,0,0,7,8,12,2011,2,47,247,0,0,0,0,0,0,7,1,3,53033,47.71140556,-122.16677778,39.9
53,530408,1,0,1,1,33,10,9,2011,18,15,,,9,0,0,,,,,,,,,,,23,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,8,8,2,1,2,0,606,695,0,5,0,10,9,2011,18,52,1852,0,37,0,0,0,1,7,1,11,53033,47.65619444,-122.31322778,77.0
53,530434,1,0,1,1,33,4,8,2011,17,6,,,9,0,0,,,,,,,,,,,69,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,1,1,2,8,8,1,304,407,321,5,0,5,8,2011,0,28,28,7,22,0,0,0,0,1,1,11,53033,47.48629722,-122.20887222,80.6
55,550221,1,0,1,1,133,1,7,2011,11,53,,,9,0,0,,,,,,,,,,,66,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,2,1,0,0,1,0,0,0,7,1,7,2011,13,36,1336,1,43,0,0,0,0,7,1,11,55133,42.85032778,-88.13910556,78.8
55,550247,1,0,1,1,79,17,7,2011,18,8,,,9,0,0,,,,,,,,,,,56,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,2,1,0,0,1,0,0,1,0,17,7,2011,19,11,1911,1,3,0,0,0,0,7,1,11,55079,42.84384722,-87.89370556,89.1
55,550262,1,0,1,1,79,15,7,2011,19,42,,,9,0,0,,,,,,,,,,,56,1,6,4,0,96,8,97,8,0,0,0,5,0,0,96,0,7,0,0,0,0,0,0,0,3,0,12,8,2011,19,40,1940,671,58,0,0,0,0,7,2,11,55079,43.02263611,-87.94093611,73.0
55,550271,1,0,1,1,113,5,8,2011,18,51,,,9,0,0,,,,,,,,,,,24,2,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,2,1,0,0,1,0,0,3,0,8,8,2011,15,12,1512,68,21,0,0,0,0,7,1,11,55113,45.86815278,-91.50218611,78.1
55,550298,1,0,2,1,87,1,8,2011,11,0,,,9,0,0,,,,,,,,,,,56,2,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,2,1,0,0,1,0,0,5,0,1,8,2011,12,9,1209,1,9,0,0,0,0,7,1,13,55087,44.44354444,-88.33456667,84.0
55,550299,1,0,1,1,39,12,8,2011,18,4,,,9,0,0,,,,,,,,,,,62,1,6,4,0,96,8,97,8,0,0,9,9,2,1,9,9,8,2,1,1,1,304,321,351,3,0,13,8,2011,17,5,1705,23,1,0,0,0,0,7,1,11,55039,43.78443611,-88.47586944,68.0
55,550300,1,0,1,1,73,2,8,2011,5,8,,,9,0,0,,,,,,,,,,,22,1,6,4,0,96,8,97,8,0,0,9,9,2,1,11,9,8,2,1,0,0,1,0,0,0,7,2,8,2011,5,9,509,0,1,0,0,0,0,7,1,3,55073,44.96376111,-89.65547778,71.6
55,550310,1,0,1,1,59,7,8,2011,0,45,,,9,0,0,,,,,,,,,,,21,1,6,4,0,96,8,97,8,0,0,9,9,2,1,9,9,8,2,1,0,0,1,0,0,0,7,7,8,2011,3,40,340,2,55,0,0,0,0,7,1,13,55059,42.50900833,-87.91228611,73.0
55,550322,1,0,1,1,59,19,8,2011,14,24,,,9,0,0,,,,,,,,,,,50,1,6,4,0,96,8,97,8,0,0,1,1,2,1,21,8,8,2,1,0,0,997,0,0,1,0,20,8,2011,10,26,1026,20,2,0,0,0,0,7,1,3,55059,42.58073056,-87.83816944,84.0
55,550385,1,0,1,1,39,18,9,2011,19,27,,,9,0,0,,,,,,,,,,,36,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,2,1,0,0,304,0,0,3,0,19,9,2011,14,52,1452,19,25,0,0,0,0,7,2,11,55039,43.83385556,-88.32396111,60.8
